year,species_code,hauljoin,sex,age,length
2022,21740,-21475,2,6,460
2022,21740,-21244,2,1,120
2022,21740,-21243,1,7,470
2022,21740,-21165,1,4,420
2022,21740,-21147,2,5,460
2022,21740,-21144,2,10,530
2022,21740,-21143,1,5,470
2022,21740,-21126,2,4,410
2022,21740,-21125,1,4,410
2022,21740,-21123,2,7,490
2022,21740,-21113,1,5,450
2022,21740,-21110,2,8,560
2022,21740,-21105,3,1,90
2022,21740,-21094,2,9,610
2022,21740,-21060,2,7,550
2022,21740,-21077,2,7,510
2022,21740,-21058,2,12,630
2022,21740,-21260,3,1,100
2022,21740,-21274,2,9,600
2022,21740,-21276,3,1,130
2022,21740,-21291,3,1,110
2022,21740,-21293,3,1,140
2022,21740,-21303,2,5,450
2022,21740,-21304,2,1,140
2022,21740,-21327,1,4,410
2022,21740,-21328,2,6,510
2022,21740,-21336,1,1,160
2022,21740,-21338,1,5,440
2022,21740,-21354,1,8,480
2022,21740,-21355,1,5,440
2022,21740,-21357,1,1,170
2022,21740,-21377,2,7,530
2022,21740,-21379,1,8,470
2022,21740,-21382,1,8,530
2022,21740,-21392,1,10,590
2022,21740,-21404,2,8,540
2022,21740,-21424,1,7,490
2022,21740,-21426,2,8,570
2022,21740,-21450,2,10,520
2022,21740,-21452,2,7,550
2022,21740,-21468,2,8,590
2022,21740,-21469,1,4,410
2022,21740,-21471,1,7,500
2022,21740,-21475,1,3,370
2022,21740,-21246,1,7,460
2022,21740,-21244,2,9,580
2022,21740,-21164,1,7,470
2022,21740,-21163,1,4,380
2022,21740,-21145,2,6,500
2022,21740,-21144,1,4,400
2022,21740,-21142,2,8,510
2022,21740,-21126,1,4,390
2022,21740,-21124,2,4,470
2022,21740,-21123,1,10,520
2022,21740,-21112,2,6,500
2022,21740,-21110,2,7,500
2022,21740,-21105,1,7,540
2022,21740,-21093,3,1,120
2022,21740,-21060,1,9,550
2022,21740,-21076,2,7,500
2022,21740,-21274,1,8,580
2022,21740,-21276,2,17,630
2022,21740,-21291,1,7,530
2022,21740,-21259,2,7,530
2022,21740,-21303,1,4,400
2022,21740,-21304,2,7,500
2022,21740,-21327,2,9,540
2022,21740,-21328,1,4,460
2022,21740,-21329,2,4,470
2022,21740,-21337,1,4,450
2022,21740,-21338,1,8,510
2022,21740,-21339,1,5,430
2022,21740,-21356,2,7,470
2022,21740,-21380,1,7,530
2022,21740,-21392,3,1,110
2022,21740,-21396,2,11,590
2022,21740,-21404,1,8,560
2022,21740,-21406,1,11,560
2022,21740,-21425,2,7,490
2022,21740,-21450,1,8,510
2022,21740,-21452,1,6,500
2022,21740,-21453,2,6,470
2022,21740,-21469,2,5,450
2022,21740,-21470,2,5,480
2022,21740,-21475,2,1,190
2022,21740,-21245,1,5,440
2022,21740,-21244,1,8,530
2022,21740,-21165,2,9,540
2022,21740,-21164,1,6,480
2022,21740,-21147,2,5,460
2022,21740,-21145,2,6,520
2022,21740,-21143,2,7,520
2022,21740,-21142,1,4,400
2022,21740,-21125,2,5,430
2022,21740,-21113,2,9,500
2022,21740,-21112,1,5,480
2022,21740,-21106,2,12,610
2022,21740,-21061,2,7,550
2022,21740,-21060,1,10,530
2022,21740,-21076,2,8,550
2022,21740,-21075,2,8,640
2022,21740,-21074,2,7,500
2022,21740,-21072,1,7,520
2022,21740,-21037,2,8,560
2022,21740,-21058,2,8,540
2022,21740,-21074,1,8,570
2022,21740,-21073,1,8,530
2022,21740,-21071,1,6,480
2022,21740,-21069,1,7,430
2022,21740,-21042,1,8,540
2022,21740,-21036,1,8,540
2022,21740,-21074,1,7,470
2022,21740,-21072,1,11,580
2022,21740,-21071,2,9,560
2022,21740,-21068,1,6,530
2022,21740,-21042,1,8,530
2022,21740,-21293,2,9,500
2022,21740,-21073,2,8,520
2022,21740,-21072,2,8,570
2022,21740,-21070,2,8,550
2022,21740,-21067,2,9,570
2022,21740,-21037,1,8,530
2022,21740,-21292,2,8,510
2022,21740,-21075,1,9,560
2022,21740,-21073,1,7,500
2022,21740,-21071,1,8,500
2022,21740,-21069,1,7,460
2022,21740,-21067,1,8,490
2022,21740,-21036,1,8,560
2022,21740,-21292,1,7,520
2022,21740,-21074,1,7,480
2022,21740,-21072,1,8,540
2022,21740,-21071,2,10,580
2022,21740,-21068,2,10,540
2022,21740,-21037,2,9,610
2022,21740,-21293,2,8,550
2022,21740,-21075,1,9,510
2022,21740,-21073,1,7,490
2022,21740,-21072,2,10,540
2022,21740,-21070,2,9,560
2022,21740,-21067,2,9,540
2022,21740,-21036,1,9,550
2022,21740,-21058,1,8,490
2022,21740,-21074,1,8,510
2022,21740,-21073,1,7,500
2022,21740,-21071,2,7,560
2022,21740,-21069,2,9,550
2022,21740,-21042,1,8,550
2022,21740,-21036,3,1,130
2022,21740,-21476,2,4,390
2022,21740,-21478,1,4,390
2022,21740,-21492,2,9,550
2022,21740,-21493,2,1,190
2022,21740,-21495,1,9,530
2022,21740,-21502,1,4,390
2022,21740,-21551,1,5,430
2022,21740,-21566,2,1,170
2022,21740,-21568,1,8,510
2022,21740,-21588,1,8,530
2022,21740,-21591,1,7,500
2022,21740,-21592,1,8,520
2022,21740,-21594,1,3,340
2022,21740,-21595,2,8,520
2022,21740,-21623,3,1,110
2022,21740,-21626,1,10,520
2022,21740,-21476,2,1,140
2022,21740,-21478,1,7,500
2022,21740,-21492,2,9,580
2022,21740,-21494,1,4,390
2022,21740,-21495,2,4,410
2022,21740,-21550,1,7,490
2022,21740,-21551,2,7,510
2022,21740,-21567,1,7,500
2022,21740,-21568,1,8,520
2022,21740,-21588,1,8,460
2022,21740,-21591,1,4,360
2022,21740,-21593,1,5,400
2022,21740,-21594,1,3,330
2022,21740,-21595,2,4,410
2022,21740,-21624,1,4,400
2022,21740,-21626,1,9,490
2022,21740,-21477,1,9,510
2022,21740,-21478,2,5,420
2022,21740,-21493,1,5,440
2022,21740,-21494,1,5,430
2022,21740,-21495,2,10,530
2022,21740,-21550,2,8,600
2022,21740,-21566,2,6,480
2022,21740,-21567,2,7,510
2022,21740,-21568,2,8,500
2022,21740,-21589,2,9,590
2022,21740,-21591,2,1,150
2022,21740,-21593,2,4,350
2022,21740,-21594,1,2,230
2022,21740,-21623,1,5,400
2022,21740,-21624,2,5,450
2022,21740,-21626,3,1,140
2022,21740,-21477,1,1,160
2022,21740,-21478,2,4,410
2022,21740,-21492,2,5,460
2022,21740,-21494,1,10,550
2022,21740,-21495,2,8,440
2022,21740,-21550,1,7,490
2022,21740,-21551,2,4,410
2022,21740,-21567,1,5,440
2022,21740,-21568,2,6,490
2022,21740,-21589,1,1,150
2022,21740,-21591,1,5,440
2022,21740,-21593,1,3,350
2022,21740,-21595,2,1,200
2022,21740,-21624,1,4,370
2022,21740,-21626,1,6,450
2022,21740,-21476,1,5,490
2022,21740,-21477,1,5,470
2022,21740,-21478,2,6,470
2022,21740,-21493,1,4,390
2022,21740,-21494,2,1,160
2022,21740,-21502,2,8,510
2022,21740,-21550,2,8,570
2022,21740,-21566,1,6,460
2022,21740,-21567,2,8,540
2022,21740,-21568,2,8,520
2022,21740,-21589,2,9,520
2022,21740,-21591,2,8,530
2022,21740,-21593,2,9,500
2022,21740,-21594,3,1,120
2022,21740,-21623,1,5,440
2022,21740,-21624,2,4,380
2022,21740,-21626,1,5,430
2022,21740,-21476,1,5,460
2022,21740,-21477,2,10,550
2022,21740,-21492,2,7,490
2022,21740,-21493,1,9,540
2022,21740,-21495,1,8,500
2022,21740,-21502,1,8,510
2022,21740,-21551,1,7,490
2022,21740,-21566,2,5,450
2022,21740,-21568,2,1,180
2022,21740,-21588,1,7,520
2022,21740,-21589,2,9,540
2022,21740,-21592,1,7,470
2022,21740,-21594,1,4,360
2022,21740,-21595,1,4,380
2022,21740,-21623,2,6,460
2022,21740,-21626,2,11,550
2022,21740,-21476,1,7,480
2022,21740,-21477,1,5,430
2022,21740,-21492,1,4,410
2022,21740,-21493,1,4,390
2022,21740,-21494,2,4,380
2022,21740,-21502,2,10,600
2022,21740,-21551,1,6,450
2022,21740,-21566,2,10,590
2022,21740,-21567,2,1,160
2022,21740,-21588,2,9,530
2022,21740,-21589,2,7,560
2022,21740,-21592,2,6,490
2022,21740,-21593,3,1,140
2022,21740,-21595,1,4,390
2022,21740,-21623,2,5,400
2022,21740,-21624,3,1,140
2022,21740,-21627,2,12,620
2022,21740,-21476,1,4,400
2022,21740,-21477,1,4,430
2022,21740,-21478,2,1,150
2022,21740,-21493,1,9,470
2022,21740,-21494,2,9,520
2022,21740,-21502,2,7,500
2022,21740,-21550,2,6,510
2022,21740,-21566,1,8,500
2022,21740,-21567,2,8,510
2022,21740,-21588,2,5,470
2022,21740,-21589,2,8,540
2022,21740,-21591,2,9,520
2022,21740,-21593,2,4,370
2022,21740,-21595,1,4,390
2022,21740,-21623,2,5,460
2022,21740,-21624,2,2,220
2022,21740,-21627,3,1,120
2022,21740,-21627,2,7,510
2022,21740,-21629,1,2,270
2022,21740,-21769,2,3,310
2022,21740,-21771,1,5,410
2022,21740,-21772,2,7,470
2022,21740,-21774,1,5,420
2022,21740,-21768,2,2,310
2022,21740,-21767,2,4,360
2022,21740,-21741,3,1,150
2022,21740,-21740,2,4,370
2022,21740,-21739,1,4,420
2022,21740,-21743,2,7,530
2022,21740,-21742,2,8,550
2022,21740,-21718,1,8,570
2022,21740,-21716,2,4,390
2022,21740,-21715,1,8,520
2022,21740,-21713,2,4,420
2022,21740,-21712,2,4,370
2022,21740,-21701,2,5,470
2022,21740,-21700,2,4,390
2022,21740,-21699,1,3,380
2022,21740,-21696,2,4,430
2022,21740,-21695,1,6,450
2022,21740,-21671,2,4,390
2022,21740,-21670,2,4,420
2022,21740,-21669,1,4,380
2022,21740,-21667,2,2,280
2022,21740,-21666,2,5,500
2022,21740,-21632,1,3,360
2022,21740,-21630,3,1,140
2022,21740,-21627,2,6,490
2022,21740,-21629,1,3,310
2022,21740,-21630,2,4,360
2022,21740,-21631,3,1,160
2022,21740,-21666,1,7,470
2022,21740,-21667,2,3,330
2022,21740,-21668,2,1,140
2022,21740,-21670,1,4,410
2022,21740,-21671,2,4,360
2022,21740,-21694,2,4,390
2022,21740,-21696,2,9,510
2022,21740,-21698,2,4,400
2022,21740,-21700,2,4,400
2022,21740,-21713,2,4,420
2022,21740,-21715,1,8,510
2022,21740,-21716,2,4,380
2022,21740,-21717,2,5,420
2022,21740,-21742,1,13,570
2022,21740,-21743,2,9,560
2022,21740,-21739,1,5,440
2022,21740,-21740,2,6,490
2022,21740,-21741,2,3,310
2022,21740,-21767,3,1,140
2022,21740,-21768,2,3,350
2022,21740,-21769,2,3,330
2022,21740,-21771,1,6,460
2022,21740,-21772,2,8,490
2022,21740,-21774,1,6,440
2022,21740,-21627,2,7,490
2022,21740,-21629,1,8,490
2022,21740,-21630,2,8,510
2022,21740,-21631,2,2,300
2022,21740,-21666,1,3,350
2022,21740,-21667,2,7,510
2022,21740,-21668,2,4,430
2022,21740,-21670,1,3,360
2022,21740,-21671,1,3,370
2022,21740,-21694,2,5,460
2022,21740,-21696,2,10,590
2022,21740,-21698,1,4,390
2022,21740,-21700,2,3,350
2022,21740,-21701,2,7,570
2022,21740,-21711,2,1,170
2022,21740,-21713,1,4,360
2022,21740,-21714,2,7,500
2022,21740,-21716,1,3,350
2022,21740,-21717,2,8,620
2022,21740,-21742,1,7,460
2022,21740,-21743,2,7,550
2022,21740,-21738,2,9,520
2022,21740,-21740,1,6,460
2022,21740,-21741,2,8,510
2022,21740,-21766,3,1,150
2022,21740,-21768,2,3,360
2022,21740,-21769,2,4,390
2022,21740,-21770,2,6,460
2022,21740,-21772,2,7,460
2022,21740,-21773,2,5,450
2022,21740,-21627,2,9,640
2022,21740,-21628,2,5,430
2022,21740,-21630,1,2,260
2022,21740,-21631,2,3,330
2022,21740,-21632,1,2,210
2022,21740,-21667,1,5,450
2022,21740,-21668,2,8,570
2022,21740,-21669,3,1,140
2022,21740,-21671,1,4,370
2022,21740,-21694,2,4,400
2022,21740,-21695,1,1,170
2022,21740,-21698,1,5,420
2022,21740,-21699,2,4,370
2022,21740,-21701,2,1,160
2022,21740,-21711,2,9,530
2022,21740,-21713,1,7,460
2022,21740,-21714,2,5,430
2022,21740,-21716,1,7,470
2022,21740,-21717,2,8,530
2022,21740,-21718,3,1,160
2022,21740,-21743,2,3,330
2022,21740,-21738,2,9,570
2022,21740,-21740,1,7,490
2022,21740,-21741,2,8,540
2022,21740,-21766,2,2,220
2022,21740,-21768,1,2,290
2022,21740,-21769,2,7,550
2022,21740,-21772,1,6,460
2022,21740,-21773,2,5,420
2022,21740,-21628,1,9,510
2022,21740,-21629,2,9,530
2022,21740,-21630,1,3,300
2022,21740,-21632,1,7,510
2022,21740,-21666,2,3,360
2022,21740,-21667,1,1,160
2022,21740,-21669,1,4,380
2022,21740,-21670,2,7,510
2022,21740,-21671,2,3,330
2022,21740,-21695,1,8,500
2022,21740,-21696,2,4,390
2022,21740,-21700,2,5,410
2022,21740,-21711,1,7,490
2022,21740,-21712,2,5,430
2022,21740,-21713,2,5,460
2022,21740,-21715,1,6,500
2022,21740,-21716,2,8,570
2022,21740,-21718,1,10,630
2022,21740,-21742,2,8,500
2022,21740,-21743,2,2,260
2022,21740,-21739,1,1,180
2022,21740,-21740,2,2,280
2022,21740,-21766,1,8,540
2022,21740,-21767,2,2,300
2022,21740,-21768,2,2,250
2022,21740,-21770,1,6,440
2022,21740,-21771,1,7,460
2022,21740,-21772,2,1,120
2022,21740,-21774,1,6,460
2022,21740,-21628,1,5,400
2022,21740,-21629,2,5,420
2022,21740,-21631,1,2,300
2022,21740,-21632,2,8,540
2022,21740,-21666,2,2,280
2022,21740,-21668,2,3,360
2022,21740,-21669,2,4,370
2022,21740,-21670,1,4,440
2022,21740,-21694,3,1,150
2022,21740,-21695,1,5,400
2022,21740,-21696,2,3,360
2022,21740,-21699,1,4,400
2022,21740,-21700,2,4,400
2022,21740,-21711,1,6,500
2022,21740,-21712,2,4,370
2022,21740,-21714,1,4,360
2022,21740,-21715,3,1,150
2022,21740,-21717,3,1,150
2022,21740,-21718,2,7,560
2022,21740,-21742,2,9,510
2022,21740,-21738,1,9,490
2022,21740,-21739,2,7,520
2022,21740,-21740,3,1,150
2022,21740,-21766,1,7,490
2022,21740,-21767,2,7,470
2022,21740,-21768,3,1,160
2022,21740,-21770,1,5,460
2022,21740,-21771,2,7,480
2022,21740,-21773,2,12,600
2022,21740,-21774,2,6,470
2022,21740,-21628,2,5,420
2022,21740,-21629,3,1,140
2022,21740,-21631,1,4,350
2022,21740,-21632,2,6,510
2022,21740,-21666,3,1,130
2022,21740,-21668,2,4,390
2022,21740,-21669,2,4,390
2022,21740,-21670,3,1,140
2022,21740,-21694,1,4,400
2022,21740,-21695,2,5,480
2022,21740,-21698,1,5,440
2022,21740,-21701,1,4,410
2022,21740,-21711,1,4,440
2022,21740,-21712,2,4,420
2022,21740,-21714,2,3,370
2022,21740,-21715,2,7,550
2022,21740,-21717,1,4,440
2022,21740,-21718,2,7,520
2022,21740,-21742,1,1,160
2022,21740,-21738,1,6,490
2022,21740,-21739,2,7,520
2022,21740,-21741,1,5,460
2022,21740,-21766,1,4,380
2022,21740,-21767,1,4,370
2022,21740,-21769,3,1,110
2022,21740,-21770,3,1,120
2022,21740,-21771,2,7,450
2022,21740,-21773,2,5,460
2022,21740,-21774,2,7,490
2022,21740,-21628,2,5,430
2022,21740,-21630,2,5,460
2022,21740,-21631,2,5,430
2022,21740,-21632,1,3,350
2022,21740,-21667,1,9,530
2022,21740,-21668,2,4,390
2022,21740,-21669,2,5,400
2022,21740,-21671,3,1,130
2022,21740,-21694,2,7,480
2022,21740,-21695,2,4,370
2022,21740,-21698,1,4,410
2022,21740,-21699,3,1,180
2022,21740,-21701,1,3,370
2022,21740,-21711,2,8,540
2022,21740,-21712,3,1,140
2022,21740,-21714,2,4,410
2022,21740,-21715,2,4,380
2022,21740,-21717,2,4,390
2022,21740,-21718,2,5,450
2022,21740,-21743,1,1,120
2022,21740,-21738,1,7,480
2022,21740,-21739,2,3,310
2022,21740,-21741,1,4,370
2022,21740,-21766,2,10,530
2022,21740,-21767,1,8,480
2022,21740,-21769,2,7,510
2022,21740,-21770,2,6,440
2022,21740,-21772,1,6,450
2022,21740,-21773,2,5,430
2022,21740,-21774,3,1,120
2022,21740,-21154,3,1,140
2022,21740,-21159,2,8,580
2022,21740,-21160,2,5,440
2022,21740,-21171,2,4,430
2022,21740,-21172,1,4,430
2022,21740,-21232,2,1,150
2022,21740,-21240,1,7,570
2022,21740,-21242,2,13,600
2022,21740,-21264,3,1,110
2022,21740,-21278,2,11,660
2022,21740,-21280,1,8,530
2022,21740,-21282,1,7,480
2022,21740,-21284,2,2,250
2022,21740,-21285,2,5,460
2022,21740,-21296,1,9,510
2022,21740,-21297,2,4,350
2022,21740,-21348,1,8,550
2022,21740,-21358,1,7,540
2022,21740,-21360,3,1,130
2022,21740,-21361,1,8,500
2022,21740,-21389,2,9,520
2022,21740,-21384,1,3,370
2022,21740,-21386,1,4,410
2022,21740,-21387,2,6,450
2022,21740,-21394,1,8,500
2022,21740,-21399,2,4,380
2022,21740,-21401,2,1,130
2022,21740,-21152,2,7,500
2022,21740,-21151,1,7,500
2022,21740,-21140,1,5,410
2022,21740,-21138,1,5,420
2022,21740,-21122,2,7,550
2022,21740,-21121,2,7,520
2022,21740,-21116,1,6,440
2022,21740,-21103,2,10,590
2022,21740,-21099,1,7,500
2022,21740,-21097,2,6,500
2022,21740,-21091,1,7,540
2022,21740,-21089,2,11,620
2022,21740,-21086,1,10,550
2022,21740,-21063,1,6,510
2022,21740,-21054,1,5,470
2022,21740,-21052,1,9,560
2022,21740,-21051,2,8,520
2022,21740,-21079,2,8,550
2022,21740,-21153,1,6,470
2022,21740,-21158,2,8,510
2022,21740,-21159,1,1,180
2022,21740,-21161,2,5,470
2022,21740,-21172,1,4,400
2022,21740,-21231,2,3,320
2022,21740,-21239,2,11,540
2022,21740,-21241,1,9,520
2022,21740,-21263,3,1,90
2022,21740,-21266,1,7,570
2022,21740,-21279,2,10,590
2022,21740,-21283,2,10,520
2022,21740,-21285,3,1,120
2022,21740,-21295,2,6,490
2022,21740,-21297,1,4,360
2022,21740,-21345,1,5,430
2022,21740,-21347,2,9,570
2022,21740,-21359,1,5,390
2022,21740,-21360,2,8,530
2022,21740,-21388,1,7,470
2022,21740,-21384,2,4,420
2022,21740,-21385,2,9,530
2022,21740,-21386,2,3,390
2022,21740,-21393,2,7,510
2022,21740,-21394,2,9,560
2022,21740,-21400,2,7,490
2022,21740,-21152,1,10,540
2022,21740,-21141,2,7,560
2022,21740,-21138,1,10,550
2022,21740,-21137,2,5,450
2022,21740,-21121,1,8,500
2022,21740,-21117,1,7,470
2022,21740,-21115,2,2,290
2022,21740,-21098,2,6,540
2022,21740,-21096,1,9,520
2022,21740,-21090,2,8,590
2022,21740,-21087,1,9,560
2022,21740,-21066,1,7,470
2022,21740,-21056,2,11,700
2022,21740,-21050,3,1,150
2022,21740,-21081,2,8,580
2022,21740,-21078,1,9,540
2022,21740,-21153,2,7,500
2022,21740,-21158,1,9,540
2022,21740,-21159,2,7,500
2022,21740,-21161,2,5,420
2022,21740,-21171,1,9,530
2022,21740,-21231,2,9,560
2022,21740,-21232,1,6,450
2022,21740,-21241,2,7,530
2022,21740,-21263,2,9,570
2022,21740,-21265,2,12,640
2022,21740,-21278,3,1,100
2022,21740,-21281,3,1,120
2022,21740,-21283,1,8,480
2022,21740,-21284,1,9,480
2022,21740,-21295,2,9,570
2022,21740,-21296,2,6,520
2022,21740,-21345,2,5,460
2022,21740,-21346,1,3,340
2022,21740,-21348,2,9,550
2022,21740,-21359,1,4,410
2022,21740,-21360,1,7,490
2022,21740,-21388,3,1,110
2022,21740,-21390,2,9,550
2022,21740,-21385,1,5,430
2022,21740,-21386,2,4,400
2022,21740,-21393,1,8,510
2022,21740,-21394,2,6,500
2022,21740,-21400,3,1,120
2022,21740,-21401,2,6,500
2022,21740,-21151,2,2,260
2022,21740,-21141,1,5,430
2022,21740,-21138,1,9,490
2022,21740,-21122,2,8,490
2022,21740,-21121,2,8,500
2022,21740,-21116,3,1,110
2022,21740,-21103,1,9,600
2022,21740,-21100,2,10,620
2022,21740,-21097,3,1,110
2022,21740,-21091,3,1,110
2022,21740,-21089,2,13,730
2022,21740,-21087,2,10,570
2022,21740,-21063,1,9,510
2022,21740,-21056,1,7,510
2022,21740,-21054,3,1,110
2022,21740,-21053,3,1,130
2022,21740,-21050,1,2,270
2022,21740,-21081,1,14,560
2022,21740,-21158,2,1,180
2022,21740,-21159,2,11,550
2022,21740,-21160,2,7,530
2022,21740,-21171,2,8,550
2022,21740,-21231,1,6,480
2022,21740,-21232,1,7,480
2022,21740,-21240,3,1,110
2022,21740,-21263,2,10,560
2022,21740,-21278,1,9,540
2022,21740,-21280,1,10,540
2022,21740,-21282,1,10,560
2022,21740,-21284,2,7,490
2022,21740,-21296,2,4,420
2022,21740,-21345,2,10,560
2022,21740,-21346,1,4,420
2022,21740,-21348,1,7,500
2022,21740,-21358,1,7,520
2022,21740,-21360,1,8,490
2022,21740,-21361,1,9,510
2022,21740,-21384,3,1,140
2022,21740,-21386,1,3,370
2022,21740,-21387,2,7,510
2022,21740,-21394,1,8,460
2022,21740,-21399,2,9,490
2022,21740,-21401,2,7,520
2022,21740,-21152,1,1,160
2022,21740,-21151,1,5,450
2022,21740,-21140,2,5,460
2022,21740,-21122,2,4,390
2022,21740,-21121,2,5,450
2022,21740,-21116,1,5,460
2022,21740,-21103,2,10,570
2022,21740,-21100,2,7,580
2022,21740,-21097,2,8,580
2022,21740,-21091,2,9,560
2022,21740,-21086,1,12,620
2022,21740,-21063,2,9,590
2022,21740,-21056,1,7,530
2022,21740,-21054,1,7,490
2022,21740,-21052,2,10,600
2022,21740,-21050,1,7,490
2022,21740,-21079,3,1,100
2022,21740,-21154,1,8,540
2022,21740,-21160,1,6,440
2022,21740,-21172,2,8,540
2022,21740,-21231,1,2,240
2022,21740,-21239,2,5,490
2022,21740,-21241,3,1,120
2022,21740,-21264,2,12,690
2022,21740,-21266,2,12,740
2022,21740,-21279,1,10,630
2022,21740,-21281,1,9,520
2022,21740,-21283,3,1,140
2022,21740,-21285,1,8,540
2022,21740,-21295,3,1,160
2022,21740,-21297,1,5,410
2022,21740,-21345,1,4,440
2022,21740,-21347,2,9,570
2022,21740,-21358,1,7,460
2022,21740,-21359,2,4,390
2022,21740,-21360,2,7,530
2022,21740,-21384,2,7,480
2022,21740,-21385,2,7,500
2022,21740,-21387,1,9,520
2022,21740,-21399,1,7,470
2022,21740,-21400,1,6,480
2022,21740,-21152,1,6,500
2022,21740,-21140,1,5,440
2022,21740,-21137,1,5,480
2022,21740,-21122,1,1,160
2022,21740,-21117,1,7,490
2022,21740,-21115,1,2,250
2022,21740,-21101,2,9,560
2022,21740,-21098,1,12,600
2022,21740,-21096,1,10,530
2022,21740,-21090,1,7,530
2022,21740,-21088,1,12,530
2022,21740,-21066,1,9,490
2022,21740,-21057,2,2,290
2022,21740,-21055,1,7,510
2022,21740,-21053,1,10,530
2022,21740,-21052,1,1,190
2022,21740,-21081,1,1,150
2022,21740,-21079,2,9,650
2022,21740,-21153,1,5,490
2022,21740,-21158,1,7,470
2022,21740,-21159,2,2,280
2022,21740,-21161,2,4,460
2022,21740,-21171,1,8,530
2022,21740,-21231,2,8,550
2022,21740,-21241,1,7,510
2022,21740,-21265,2,11,580
2022,21740,-21279,3,1,90
2022,21740,-21281,2,10,570
2022,21740,-21283,2,7,520
2022,21740,-21284,1,5,440
2022,21740,-21295,2,8,600
2022,21740,-21296,2,7,510
2022,21740,-21345,2,4,400
2022,21740,-21347,2,8,550
2022,21740,-21348,2,9,580
2022,21740,-21388,2,8,570
2022,21740,-21385,1,8,510
2022,21740,-21386,2,7,490
2022,21740,-21393,1,4,400
2022,21740,-21394,2,11,540
2022,21740,-21400,2,8,510
2022,21740,-21151,2,5,460
2022,21740,-21141,1,9,560
2022,21740,-21138,2,6,480
2022,21740,-21137,1,9,500
2022,21740,-21121,1,6,480
2022,21740,-21117,1,1,140
2022,21740,-21115,2,9,590
2022,21740,-21100,1,11,590
2022,21740,-21098,2,8,510
2022,21740,-21096,3,1,100
2022,21740,-21090,3,1,90
2022,21740,-21087,2,9,590
2022,21740,-21063,2,2,280
2022,21740,-21056,1,2,320
2022,21740,-21055,1,10,550
2022,21740,-21053,1,11,600
2022,21740,-21050,2,9,540
2022,21740,-21081,2,10,580
2022,21740,-21078,2,10,580
2022,21740,-21154,2,9,520
2022,21740,-21159,2,11,600
2022,21740,-21160,1,14,650
2022,21740,-21171,2,6,480
2022,21740,-21172,1,9,560
2022,21740,-21232,2,8,500
2022,21740,-21240,1,9,500
2022,21740,-21242,2,11,550
2022,21740,-21264,2,11,630
2022,21740,-21278,2,9,590
2022,21740,-21280,2,10,570
2022,21740,-21282,3,1,90
2022,21740,-21284,3,1,150
2022,21740,-21285,2,9,570
2022,21740,-21295,1,7,510
2022,21740,-21297,2,5,430
2022,21740,-21346,2,4,420
2022,21740,-21347,2,10,550
2022,21740,-21358,2,7,510
2022,21740,-21359,1,1,180
2022,21740,-21361,2,8,500
2022,21740,-21389,2,8,500
2022,21740,-21384,1,8,530
2022,21740,-21385,3,1,130
2022,21740,-21387,1,7,470
2022,21740,-21393,3,1,140
2022,21740,-21399,2,4,370
2022,21740,-21400,1,7,470
2022,21740,-21152,2,10,620
2022,21740,-21151,1,1,150
2022,21740,-21140,1,5,430
2022,21740,-21137,1,4,440
2022,21740,-21122,1,6,450
2022,21740,-21117,2,7,520
2022,21740,-21116,2,5,460
2022,21740,-21101,3,1,110
2022,21740,-21099,1,9,520
2022,21740,-21097,1,9,520
2022,21740,-21091,1,8,510
2022,21740,-21088,2,13,640
2022,21740,-21086,2,13,620
2022,21740,-21057,2,5,470
2022,21740,-21055,1,2,260
2022,21740,-21054,2,10,580
2022,21740,-21052,1,10,550
2022,21740,-21051,2,10,530
2022,21740,-21079,2,11,560
2022,21740,-21154,1,8,500
2022,21740,-21160,1,11,580
2022,21740,-21161,1,11,520
2022,21740,-21172,2,8,510
2022,21740,-21231,3,1,130
2022,21740,-21240,2,8,530
2022,21740,-21242,1,8,550
2022,21740,-21264,2,10,590
2022,21740,-21266,2,12,570
2022,21740,-21279,1,11,540
2022,21740,-21282,2,8,600
2022,21740,-21284,2,8,530
2022,21740,-21285,1,10,560
2022,21740,-21295,1,5,460
2022,21740,-21297,2,11,650
2022,21740,-21346,2,10,560
2022,21740,-21347,2,9,600
2022,21740,-21359,2,5,420
2022,21740,-21361,2,8,500
2022,21740,-21389,1,8,480
2022,21740,-21384,2,3,370
2022,21740,-21385,2,11,560
2022,21740,-21387,1,5,410
2022,21740,-21393,2,7,500
2022,21740,-21399,1,3,390
2022,21740,-21400,1,5,400
2022,21740,-21152,1,8,470
2022,21740,-21141,2,1,180
2022,21740,-21140,1,8,500
2022,21740,-21137,1,8,550
2022,21740,-21122,1,10,560
