year,species_code,sex,age,mean_length_bs,sd_length_bs,mean_length,sd_length
2022,21740,3,6,49.06173913043474,0.8784725043877566,48.96,2.32
2022,21740,3,7,50.862036613272295,0.781493640782188,50.84,2.5
2022,21740,3,8,52.390411899313506,0.6777795740878757,52.49,2.79
2022,21740,3,9,53.96086956521737,1.072834996723845,54.17,3.49
2022,21740,3,10,54.68329519450797,1.0620400298697132,54.89,2.71
2022,21740,3,11,57.90440909090906,3.102550441170664,59.04,5.14
2022,21740,3,12,59.58331707317075,4.17709222828164,61.91,5.73
2022,21740,3,13,63.20797342192691,3.556018871241347,65.41,3.91
2022,21740,3,14,56,0,56,0
2022,21740,4,1,13.115967954878595,0.25764448517850747,13.18872116061703,1.9319507992817635
2022,21740,4,2,27.795570136659826,0.5413061372536608,27.746896375204308,2.5180204060598177
2022,21740,4,3,34.932471926038666,0.45700707793423934,34.74097304539488,2.178227418912071
2022,21740,4,4,39.76541424822282,0.28853187499909727,39.75469985267215,2.494152053934526
2022,21740,4,5,43.44288261133487,0.34097518658789333,43.41002795942973,2.2699950633497945
2022,21740,4,6,47.077785281668504,0.43488332004272084,47.03123624299051,2.310313269080608
2022,21740,4,7,49.331000676499094,0.3272927625451627,49.32428527365571,2.593016024623794
2022,21740,4,8,51.457278575959926,0.41557703338309193,51.493180401722235,3.02991700214691
2022,21740,4,9,53.529815858712084,0.5896029133455204,53.662012099668445,3.455027972100429
2022,21740,4,10,55.376609316539344,0.6830466339583013,55.46202835167385,3.083209022460885
2022,21740,4,11,57.947539271247244,1.0866102621228255,58.11440602632395,3.7370574784476225
2022,21740,4,12,59.48234738596269,1.518417173362351,59.942946530718885,3.9169815982743277
2022,21740,4,13,62.6285756616096,2.9606491015552763,61.94905667993124,2.5771397025333305
