year,species_code,sex,age,mean_length_bs,sd_length_bs,mean_length,sd_length
2015,21740,4,2,25.38811444282889,0.9404689165861774,24.373112374905894,3.3137827038973167
2015,21740,4,3,36.211843778221485,0.7116068372032781,36.12711710713974,3.5019949132844705
2015,21740,4,4,40.408143453702436,0.6363153302135155,39.78829086231552,2.314770653411163
2015,21740,4,5,44.70994209579053,0.33037543521628154,43.74025656543342,2.492509661015615
2015,21740,4,6,47.02776221306085,0.5191620535392693,45.900902025373036,3.094633854227884
2015,21740,4,7,49.00455067789231,0.36171866255354024,48.94528130971258,3.1850932302150965
2015,21740,4,8,50.20643559712236,0.3617478643657711,50.78706030237436,3.572556109419763
2015,21740,4,9,52.16782709993305,0.4149024575669137,55.141891875865156,4.409316749867249
2015,21740,4,10,54.10158851572553,1.2873932251372167,56.48460069351811,4.27210278359644
2015,21740,4,11,54.71749709137491,1.9361810546846487,59.4477225635572,3.2910978928476675
2015,21740,4,12,57.094313260008015,4.345623463559369,63.06464851537413,3.621131291839787
2015,21740,4,13,58.678370788290785,2.501338490790364,59.69288664311058,4.124640100997565
2015,21740,4,14,60.191794653174576,1.995391208527766,62.82190136903316,3.9235142719996032
2015,21740,4,15,63.96800309535702,3.546523394914373,65.28267740131335,3.9716408459768178
2015,21740,4,16,65.94460103256922,5.382855965879343,64.29086853803773,2.5330812141218635
2015,21740,4,17,62.24,1.1597988331315618,70,0
2015,21740,4,18,75.87263744000265,5.884586417786076,67.15487826002169,2.51127436663665
2015,21740,4,19,70.04603704593596,1.9313559882061455,71.25,0.97
2015,21740,4,20,70.66666666666667,1.1547005383792517,70,0
2015,21740,4,21,70,NA,NA,NA
2015,21740,4,22,72,NA,NA,NA
2016,21720,0,1,23.456,0.5891349590713487,21.47,3.85
2016,21720,0,2,39.79,1.127785440586994,35.84,3.84
2016,21720,0,3,46.244,0.3338862081608043,45.56,4.1
2016,21720,0,4,51.75600000000001,0.6207495469188841,51.58,5.45
2016,21720,0,5,59.290000000000006,0.6945862077524998,62.49,6.48
2016,21720,0,6,64.08200000000001,1.4351724635039527,67.97,7.06
2016,21720,0,7,69.28999999999999,1.5939416551430006,74.63,9.2
2016,21720,0,8,71.25999999999999,3.1984293020168524,81.79,9.17
2016,21720,0,9,82.516,2.878702832874555,82.68,7.96
2016,21720,0,10,84.51400000000001,4.404234326191104,95.26,7.15
2016,21720,0,11,80.64750000000001,17.605407076615222,84.41,4.81
2016,21720,0,12,82,NA,NA,NA
2016,21720,1,1,23.816000000000003,0.7342206752741305,22.53,2.61
2016,21720,1,2,39.27,1.0499761902062341,35.89,3.63
2016,21720,1,3,46.32,0.6843975452907477,45.54,3.94
2016,21720,1,4,51.102000000000004,1.181744473225917,51.19,5.48
2016,21720,1,5,58.263999999999996,1.0137701909210002,61.57,6.02
2016,21720,1,6,62.26800000000001,1.3428775074443673,67.19,6.86
2016,21720,1,7,66.864,2.997737480167335,70.31,8.94
2016,21720,1,8,69.748,4.948340125739135,85.87,3.51
2016,21720,1,9,78.494,5.5664018899105745,81.9,1.08
2016,21720,1,10,84.21,3.7329746851539167,86,0
2016,21720,1,11,81.5,0.7071067811865476,85.58,5.49
2016,21720,1,17,82,NA,NA,NA
2016,21720,2,1,24.302,1.7350417862403191,22.44,2.7
2016,21720,2,2,39.471999999999994,1.7912481681777097,35.75,4.02
2016,21720,2,3,46.519999999999996,0.6451356446515722,45.6,4.23
2016,21720,2,4,51.6,0.6129029286926286,51.92,5.35
2016,21720,2,5,59.172000000000004,1.4164815565336504,63.4,6.73
2016,21720,2,6,66.16199999999999,1.516680586016716,69,7.24
2016,21720,2,7,70.276,2.9876629662664413,78.08,7.96
2016,21720,2,8,74.858,2.0703791923220263,79.4,10.11
2016,21720,2,9,81.206,10.725196035504437,82.68,11.3
2016,21720,2,10,92.8425,8.854009920181177,100.58,2.28
2016,21720,2,11,77,16.97056274847714,NA,NA
2016,21720,3,1,17.278,2.812200206244214,13.84,2.15
2016,21720,3,2,28.038,9.405959281221666,36.84,2.62
2016,21720,3,3,50.6675,14.920293506943265,43.22,4.98
2016,21720,3,4,58.634,13.192246965547605,52.08,5.49
2016,21720,3,5,62.314,9.781320463004983,63.05,6.9
2016,21720,3,6,65.326,7.3163775189638764,68.45,8.14
2016,21720,3,7,68.77,6.432689950557231,70.61,8.15
2016,21720,3,8,66.3275,7.491058558930995,70,0
2016,21720,3,9,66.5,4.949747468305833,NA,NA
2016,21720,4,1,23.670306423411166,1.298159739358146,21.476445337139218,2.5950392220675864
2016,21720,4,2,39.27642005067391,1.3249534540415198,35.83164748161903,3.8021742689114815
2016,21720,4,3,46.41757530494245,0.49301734878964615,45.56456631847704,4.086329561946327
2016,21720,4,4,51.30583257359175,0.6213656700241307,51.54413278375714,5.417172793245094
2016,21720,4,5,58.68227124579148,0.8894124785214589,62.449233815219564,6.361489934863671
2016,21720,4,6,64.21686220980779,1.0723502084787941,68.22035297024675,7.077903884514474
2016,21720,4,7,68.36242376592358,0.6808764564593365,74.42647672294943,8.419201623923426
2016,21720,4,8,72.58837676944384,4.135797808221753,81.04444743913399,8.426009626542658
2016,21720,4,9,79.10369516147321,4.928445726413594,82.4036330431531,7.678884232083096
2016,21720,4,10,89.44075404634798,9.41910334122282,96.86565795862874,1.6991563885921463
2016,21720,4,11,77.7308394160584,11.451747671931788,85.58,5.49
2016,21720,4,17,82,NA,NA,NA
2016,21740,0,1,15.336000000000002,0.42294207641236126,15.43,2.59
2016,21740,0,2,24.68,0.737597451188654,24.03,2.72
2016,21740,0,3,34.93599999999999,1.525395030803496,33.23,4.12
2016,21740,0,4,41.193999999999996,0.13011533345459322,41.39,2.32
2016,21740,0,5,43.459999999999994,0.38736287896493093,43.61,2.79
2016,21740,0,6,46.370000000000005,0.22203603311174405,46.19,2.51
2016,21740,0,7,48.540000000000006,0.44187102190571376,47.94,2.88
2016,21740,0,8,50.032,0.11798304963002015,50.17,3.12
2016,21740,0,9,50.94,0.5019462122578467,51.36,3.77
2016,21740,0,10,51.496,1.2061218843881427,53.13,4.65
2016,21740,0,11,52.510000000000005,1.3813942232396952,57.1,4.6
2016,21740,0,12,52.124,3.4662414803357264,50.61,8.36
2016,21740,0,13,57.263999999999996,3.832320445891756,60.37,3.45
2016,21740,0,14,61.83,3.356203211964377,63.21,2.31
