year,survey,species_code,stratum,hauljoin,sex,length,age,lat_mid,long_mid
2013,98,21740,42,-10140,1,490,7,57.49204,-169.97234
2013,98,21740,42,-10140,1,440,5,57.49204,-169.97234
2013,98,21740,42,-10140,1,390,5,57.49204,-169.97234
2013,98,21740,42,-10140,1,430,5,57.49204,-169.97234
2013,98,21740,42,-10140,2,490,5,57.49204,-169.97234
2013,98,21720,42,-10138,2,720,6,57.11272,-170.45264
2013,98,21720,42,-10138,2,740,5,57.11272,-170.45264
2013,98,21720,42,-10138,2,300,2,57.11272,-170.45264
2013,98,21720,42,-10138,2,680,5,57.11272,-170.45264
2013,98,21720,42,-10138,1,310,2,57.11272,-170.45264
2013,98,21720,42,-10138,1,640,6,57.11272,-170.45264
2013,98,21720,42,-10138,1,430,3,57.11272,-170.45264
2013,98,21740,42,-10138,2,420,4,57.11272,-170.45264
2013,98,21740,42,-10138,2,430,5,57.11272,-170.45264
2013,98,21740,42,-10138,1,410,5,57.11272,-170.45264
2013,98,21740,42,-10138,2,450,5,57.11272,-170.45264
2013,98,21740,42,-10138,1,450,5,57.11272,-170.45264
2013,98,21740,42,-10138,2,450,5,57.11272,-170.45264
2013,98,21740,42,-10139,3,140,1,57.503275,-170.58144
2013,98,21740,42,-10139,3,150,1,57.503275,-170.58144
2013,98,21740,42,-10139,2,670,10,57.503275,-170.58144
2013,98,21740,42,-10139,2,470,5,57.503275,-170.58144
2013,98,21740,42,-10139,1,500,8,57.503275,-170.58144
2013,98,21740,42,-10139,1,420,5,57.503275,-170.58144
2013,98,21740,42,-10139,1,670,14,57.503275,-170.58144
2013,98,21740,42,-10139,1,430,5,57.503275,-170.58144
2013,98,21720,42,-10139,2,810,7,57.503275,-170.58144
2013,98,21740,42,-10141,2,470,6,57.66733,-170.26808
2013,98,21740,42,-10141,2,430,5,57.66733,-170.26808
2013,98,21740,42,-10141,2,470,7,57.66733,-170.26808
2013,98,21740,42,-10141,2,500,6,57.66733,-170.26808
2013,98,21740,42,-10141,1,480,6,57.66733,-170.26808
2013,98,21740,42,-10141,1,440,5,57.66733,-170.26808
2013,98,21720,42,-10141,2,970,8,57.66733,-170.26808
2013,98,21720,42,-10141,2,590,5,57.66733,-170.26808
2013,98,21720,42,-10141,2,490,5,57.66733,-170.26808
2013,98,21720,42,-10141,2,360,3,57.66733,-170.26808
2013,98,21720,42,-10141,2,610,6,57.66733,-170.26808
2013,98,21720,42,-10141,2,660,6,57.66733,-170.26808
2013,98,21720,42,-10141,2,480,4,57.66733,-170.26808
2013,98,21720,42,-10141,2,470,5,57.66733,-170.26808
2013,98,21720,42,-10141,2,460,4,57.66733,-170.26808
2013,98,21720,42,-10141,1,470,4,57.66733,-170.26808
2013,98,21720,42,-10141,2,370,3,57.66733,-170.26808
2013,98,21720,42,-10141,2,580,5,57.66733,-170.26808
2013,98,21720,42,-10141,2,430,3,57.66733,-170.26808
2013,98,21720,42,-10141,1,500,4,57.66733,-170.26808
2013,98,21720,42,-10141,1,510,5,57.66733,-170.26808
2013,98,21720,42,-10141,1,460,4,57.66733,-170.26808
2013,98,21720,42,-10141,1,390,3,57.66733,-170.26808
2013,98,21720,42,-10141,1,900,11,57.66733,-170.26808
2013,98,21740,42,-10142,3,140,1,57.838235,-169.983705
2013,98,21740,42,-10142,3,150,1,57.838235,-169.983705
2013,98,21740,42,-10142,1,460,5,57.838235,-169.983705
2013,98,21740,42,-10142,2,580,8,57.838235,-169.983705
2013,98,21740,42,-10142,2,500,7,57.838235,-169.983705
2013,98,21740,42,-10142,1,610,13,57.838235,-169.983705
2013,98,21740,42,-10142,2,510,9,57.838235,-169.983705
2013,98,21740,42,-10142,1,550,9,57.838235,-169.983705
2013,98,21720,50,-10025,1,720,5,55.99787,-166.39974
2013,98,21740,50,-10025,2,570,7,55.99787,-166.39974
2013,98,21740,50,-10025,2,510,5,55.99787,-166.39974
2013,98,21740,50,-10025,2,560,8,55.99787,-166.39974
2013,98,21740,50,-10025,2,540,5,55.99787,-166.39974
2013,98,21740,50,-10025,1,590,11,55.99787,-166.39974
2013,98,21740,50,-10025,1,450,5,55.99787,-166.39974
2013,98,21740,50,-10025,3,150,1,55.99787,-166.39974
2013,98,21740,50,-10025,3,140,1,55.99787,-166.39974
2013,98,21720,50,-10026,2,730,6,55.33659,-166.345135
2013,98,21720,50,-10026,2,680,5,55.33659,-166.345135
2013,98,21720,50,-10026,2,550,4,55.33659,-166.345135
2013,98,21720,50,-10026,2,590,4,55.33659,-166.345135
2013,98,21720,50,-10026,2,580,4,55.33659,-166.345135
2013,98,21720,50,-10026,2,570,3,55.33659,-166.345135
2013,98,21720,50,-10026,2,480,4,55.33659,-166.345135
2013,98,21720,50,-10026,2,620,5,55.33659,-166.345135
2013,98,21720,50,-10026,1,690,6,55.33659,-166.345135
2013,98,21720,50,-10026,1,500,3,55.33659,-166.345135
2013,98,21720,50,-10026,1,590,4,55.33659,-166.345135
2013,98,21740,50,-10026,3,120,1,55.33659,-166.345135
2013,98,21740,50,-10026,3,150,1,55.33659,-166.345135
2013,98,21740,50,-10026,1,530,7,55.33659,-166.345135
2013,98,21740,50,-10026,2,630,13,55.33659,-166.345135
2013,98,21740,50,-10026,2,570,7,55.33659,-166.345135
2013,98,21740,50,-10026,2,580,5,55.33659,-166.345135
2013,98,21740,50,-10026,2,560,8,55.33659,-166.345135
2013,98,21740,50,-10026,2,550,7,55.33659,-166.345135
2013,98,21740,31,-10063,1,430,5,56.671945,-167.675715
2013,98,21740,31,-10063,3,170,1,56.671945,-167.675715
2013,98,21740,31,-10063,3,130,1,56.671945,-167.675715
2013,98,21740,31,-10063,1,520,6,56.671945,-167.675715
2013,98,21740,31,-10063,1,480,6,56.671945,-167.675715
2013,98,21740,31,-10063,1,410,5,56.671945,-167.675715
2013,98,21740,31,-10063,2,570,7,56.671945,-167.675715
2013,98,21740,31,-10063,2,430,5,56.671945,-167.675715
2013,98,21740,50,-10059,1,520,7,55.330045,-166.96195
2013,98,21740,50,-10059,1,540,8,55.330045,-166.96195
2013,98,21740,50,-10059,1,460,7,55.330045,-166.96195
2013,98,21740,50,-10059,2,480,6,55.330045,-166.96195
2013,98,21740,50,-10059,2,600,7,55.330045,-166.96195
2013,98,21740,50,-10059,2,550,6,55.330045,-166.96195
2013,98,21740,50,-10059,3,160,1,55.330045,-166.96195
2013,98,21740,50,-10059,3,140,1,55.330045,-166.96195
2013,98,21740,50,-10060,1,560,8,55.670155,-167.59952
2013,98,21740,50,-10060,2,610,8,55.670155,-167.59952
2013,98,21740,50,-10060,2,600,7,55.670155,-167.59952
2013,98,21740,50,-10060,2,580,7,55.670155,-167.59952
2013,98,21740,50,-10060,2,520,7,55.670155,-167.59952
2013,98,21740,50,-10060,2,610,7,55.670155,-167.59952
2013,98,21740,50,-10060,2,140,1,55.670155,-167.59952
2013,98,21740,50,-10060,2,130,1,55.670155,-167.59952
2013,98,21720,50,-10060,1,380,3,55.670155,-167.59952
2013,98,21720,50,-10060,1,520,4,55.670155,-167.59952
2013,98,21720,50,-10060,1,580,5,55.670155,-167.59952
2013,98,21720,50,-10060,1,660,5,55.670155,-167.59952
2013,98,21720,50,-10060,1,480,3,55.670155,-167.59952
2013,98,21720,50,-10060,1,570,4,55.670155,-167.59952
2013,98,21720,50,-10060,1,490,3,55.670155,-167.59952
2013,98,21720,50,-10060,1,700,6,55.670155,-167.59952
2013,98,21720,50,-10060,1,650,6,55.670155,-167.59952
2013,98,21720,50,-10060,1,490,4,55.670155,-167.59952
2013,98,21720,50,-10060,1,540,4,55.670155,-167.59952
2013,98,21720,50,-10060,2,590,4,55.670155,-167.59952
2013,98,21720,50,-10060,2,480,4,55.670155,-167.59952
2013,98,21720,50,-10060,2,680,5,55.670155,-167.59952
2013,98,21720,50,-10060,2,510,3,55.670155,-167.59952
2013,98,21720,50,-10060,2,540,3,55.670155,-167.59952
2013,98,21740,50,-10061,3,150,1,56.01002,-167.613765
2013,98,21740,50,-10061,3,150,1,56.01002,-167.613765
2013,98,21740,50,-10061,1,620,11,56.01002,-167.613765
2013,98,21740,50,-10061,1,520,7,56.01002,-167.613765
2013,98,21740,50,-10061,2,580,7,56.01002,-167.613765
2013,98,21740,50,-10061,2,520,6,56.01002,-167.613765
2013,98,21740,50,-10061,2,580,6,56.01002,-167.613765
2013,98,21740,50,-10061,2,560,7,56.01002,-167.613765
2013,98,21740,20,-10081,3,110,1,58.99732,-167.9028
2013,98,21740,20,-10081,3,140,1,58.99732,-167.9028
2013,98,21740,41,-10084,3,140,1,58.00143,-167.81684
2013,98,21740,41,-10084,3,130,1,58.00143,-167.81684
2013,98,21740,41,-10084,1,610,16,58.00143,-167.81684
2013,98,21740,41,-10084,1,560,12,58.00143,-167.81684
2013,98,21740,41,-10084,1,680,14,58.00143,-167.81684
2013,98,21740,41,-10084,2,580,12,58.00143,-167.81684
2013,98,21740,20,-10082,3,630,7,58.664355,-167.8838
2013,98,21740,20,-10082,3,580,8,58.664355,-167.8838
2013,98,21740,20,-10082,3,580,11,58.664355,-167.8838
2013,98,21720,20,-10082,2,260,2,58.664355,-167.8838
2013,98,21720,20,-10082,2,270,2,58.664355,-167.8838
2013,98,21720,20,-10082,2,660,5,58.664355,-167.8838
2013,98,21720,20,-10082,2,540,4,58.664355,-167.8838
2013,98,21720,20,-10082,2,690,5,58.664355,-167.8838
2013,98,21720,20,-10082,2,230,2,58.664355,-167.8838
2013,98,21720,20,-10082,1,310,2,58.664355,-167.8838
2013,98,21720,20,-10082,1,320,2,58.664355,-167.8838
2013,98,21720,20,-10082,1,440,3,58.664355,-167.8838
2013,98,21720,20,-10082,1,560,5,58.664355,-167.8838
2013,98,21720,20,-10082,1,420,3,58.664355,-167.8838
2013,98,21740,20,-10082,3,140,1,58.664355,-167.8838
2013,98,21740,20,-10082,3,110,1,58.664355,-167.8838
2013,98,21740,20,-10082,3,640,11,58.664355,-167.8838
2013,98,21740,42,-10085,1,640,16,58.000865,-168.42203
2013,98,21740,42,-10085,1,590,11,58.000865,-168.42203
2013,98,21740,42,-10085,2,590,9,58.000865,-168.42203
2013,98,21740,42,-10085,2,690,13,58.000865,-168.42203
2013,98,21740,42,-10085,2,560,9,58.000865,-168.42203
2013,98,21740,42,-10085,2,630,12,58.000865,-168.42203
2013,98,21740,42,-10085,3,130,1,58.000865,-168.42203
2013,98,21740,42,-10085,3,130,1,58.000865,-168.42203
2013,98,21740,42,-10086,3,140,1,57.669155,-168.398335
2013,98,21740,42,-10086,3,140,1,57.669155,-168.398335
2013,98,21740,42,-10086,1,600,11,57.669155,-168.398335
2013,98,21740,42,-10086,1,500,6,57.669155,-168.398335
2013,98,21740,42,-10086,1,590,10,57.669155,-168.398335
2013,98,21740,42,-10086,1,560,8,57.669155,-168.398335
2013,98,21740,42,-10086,1,500,6,57.669155,-168.398335
2013,98,21740,42,-10086,1,600,8,57.669155,-168.398335
2013,98,21740,42,-10087,3,130,1,57.82527,-168.736685
2013,98,21740,42,-10087,3,130,1,57.82527,-168.736685
2013,98,21740,42,-10087,2,690,14,57.82527,-168.736685
2013,98,21740,42,-10087,2,570,7,57.82527,-168.736685
2013,98,21740,42,-10087,2,580,11,57.82527,-168.736685
2013,98,21740,42,-10087,2,640,13,57.82527,-168.736685
2013,98,21740,42,-10087,2,570,12,57.82527,-168.736685
2013,98,21740,42,-10087,2,560,8,57.82527,-168.736685
2013,98,21720,42,-10087,2,900,7,57.82527,-168.736685
2013,98,21720,42,-10087,2,250,2,57.82527,-168.736685
2013,98,21720,42,-10087,2,370,3,57.82527,-168.736685
2013,98,21720,42,-10087,2,360,3,57.82527,-168.736685
2013,98,21740,42,-10088,2,480,6,57.658785,-169.034385
2013,98,21740,42,-10088,2,490,5,57.658785,-169.034385
2013,98,21740,42,-10088,2,510,7,57.658785,-169.034385
2013,98,21740,42,-10088,2,530,7,57.658785,-169.034385
2013,98,21740,42,-10088,2,460,4,57.658785,-169.034385
2013,98,21740,42,-10088,2,580,10,57.658785,-169.034385
2013,98,21740,42,-10088,2,160,1,57.658785,-169.034385
2013,98,21740,42,-10088,2,140,1,57.658785,-169.034385
2013,98,21720,42,-10088,2,550,4,57.658785,-169.034385
2013,98,21720,42,-10088,2,270,2,57.658785,-169.034385
2013,98,21720,42,-10088,2,260,2,57.658785,-169.034385
2013,98,21720,42,-10088,2,330,2,57.658785,-169.034385
2013,98,21720,42,-10089,1,360,3,57.501325,-168.751595
2013,98,21720,42,-10089,1,410,3,57.501325,-168.751595
2013,98,21740,42,-10089,1,200,2,57.501325,-168.751595
2013,98,21740,42,-10089,3,140,1,57.501325,-168.751595
2013,98,21740,42,-10089,2,550,7,57.501325,-168.751595
2013,98,21740,42,-10089,2,500,7,57.501325,-168.751595
2013,98,21740,42,-10089,1,580,12,57.501325,-168.751595
2013,98,21740,42,-10089,1,570,10,57.501325,-168.751595
2013,98,21740,42,-10089,1,550,10,57.501325,-168.751595
2013,98,21740,42,-10089,1,620,14,57.501325,-168.751595
2013,98,21720,42,-10089,2,930,7,57.501325,-168.751595
2013,98,21720,42,-10089,2,670,5,57.501325,-168.751595
2013,98,21720,42,-10089,1,350,3,57.501325,-168.751595
2013,98,21720,42,-10089,1,390,4,57.501325,-168.751595
2013,98,21720,42,-10092,2,560,5,57.33169,-168.991015
2013,98,21720,42,-10092,2,530,5,57.33169,-168.991015
2013,98,21720,42,-10092,1,150,1,57.33169,-168.991015
2013,98,21720,42,-10092,1,180,1,57.33169,-168.991015
2013,98,21720,42,-10092,1,590,6,57.33169,-168.991015
2013,98,21720,42,-10092,1,550,6,57.33169,-168.991015
2013,98,21720,42,-10092,1,370,3,57.33169,-168.991015
2013,98,21740,41,-10143,2,640,14,58.332965,-169.732425
2013,98,21740,41,-10143,2,610,11,58.332965,-169.732425
2013,98,21740,41,-10143,1,590,14,58.332965,-169.732425
2013,98,21740,41,-10143,1,520,7,58.332965,-169.732425
2013,98,21740,41,-10143,1,160,1,58.332965,-169.732425
2013,98,21740,41,-10143,3,140,1,58.332965,-169.732425
2013,98,21740,41,-10144,1,580,10,58.3329,-169.128665
2013,98,21740,41,-10144,1,510,8,58.3329,-169.128665
2013,98,21720,41,-10144,3,110,1,58.3329,-169.128665
2013,98,21720,41,-10144,2,280,2,58.3329,-169.128665
2013,98,21720,41,-10144,2,310,2,58.3329,-169.128665
2013,98,21720,41,-10144,2,290,2,58.3329,-169.128665
2013,98,21720,41,-10144,2,270,2,58.3329,-169.128665
2013,98,21720,41,-10144,2,670,6,58.3329,-169.128665
2013,98,21720,41,-10144,1,710,7,58.3329,-169.128665
2013,98,21720,41,-10144,1,360,3,58.3329,-169.128665
2013,98,21720,41,-10144,1,290,2,58.3329,-169.128665
2013,98,21720,41,-10144,1,400,3,58.3329,-169.128665
2013,98,21740,41,-10144,2,240,2,58.3329,-169.128665
2013,98,21740,41,-10144,1,270,2,58.3329,-169.128665
2013,98,21740,41,-10144,2,590,10,58.3329,-169.128665
2013,98,21740,41,-10144,2,560,8,58.3329,-169.128665
2013,98,21740,41,-10145,2,620,10,58.667825,-169.15704
2013,98,21740,41,-10145,1,590,11,58.667825,-169.15704
2013,98,21740,41,-10145,2,240,2,58.667825,-169.15704
2013,98,21740,41,-10145,2,530,7,58.667825,-169.15704
2013,98,21740,41,-10145,3,140,1,58.667825,-169.15704
2013,98,21740,41,-10145,3,120,1,58.667825,-169.15704
2013,98,21720,20,-10148,2,180,1,59.66564,-169.262995
2013,98,21720,20,-10148,3,120,1,59.66564,-169.262995
2013,98,21720,20,-10148,1,180,1,59.66564,-169.262995
2013,98,21720,20,-10148,1,320,2,59.66564,-169.262995
2013,98,21720,20,-10148,1,350,3,59.66564,-169.262995
2013,98,21720,20,-10148,1,300,2,59.66564,-169.262995
2013,98,21720,20,-10148,1,420,3,59.66564,-169.262995
2013,98,21720,20,-10148,1,590,5,59.66564,-169.262995
2013,98,21720,20,-10148,1,550,4,59.66564,-169.262995
2013,98,21720,20,-10148,1,260,2,59.66564,-169.262995
2013,98,21720,20,-10148,1,570,5,59.66564,-169.262995
2013,98,21720,20,-10148,2,440,4,59.66564,-169.262995
2013,98,21720,20,-10148,2,450,4,59.66564,-169.262995
2013,98,21720,20,-10148,2,400,3,59.66564,-169.262995
2013,98,21720,20,-10148,2,420,3,59.66564,-169.262995
2013,98,21740,20,-10148,3,130,1,59.66564,-169.262995
2013,98,21740,20,-10148,3,120,1,59.66564,-169.262995
2013,98,21740,20,-10148,1,620,15,59.66564,-169.262995
2013,98,21740,20,-10148,2,640,15,59.66564,-169.262995
2013,98,21740,20,-10148,2,690,14,59.66564,-169.262995
2013,98,21740,20,-10148,2,620,16,59.66564,-169.262995
2013,98,21740,41,-10146,3,130,1,59.015785,-169.181205
2013,98,21740,41,-10146,3,130,1,59.015785,-169.181205
2013,98,21740,41,-10146,1,580,8,59.015785,-169.181205
2013,98,21740,41,-10146,1,650,11,59.015785,-169.181205
2013,98,21740,41,-10146,2,680,11,59.015785,-169.181205
2013,98,21740,41,-10146,2,580,12,59.015785,-169.181205
2013,98,21720,20,-10147,1,530,5,59.335945,-169.24224
2013,98,21720,20,-10147,1,580,5,59.335945,-169.24224
2013,98,21720,20,-10147,1,270,2,59.335945,-169.24224
2013,98,21720,20,-10147,1,370,3,59.335945,-169.24224
2013,98,21740,31,-10064,1,500,8,56.998575,-167.70929
2013,98,21740,31,-10064,1,430,4,56.998575,-167.70929
2013,98,21740,31,-10064,1,440,4,56.998575,-167.70929
2013,98,21740,31,-10064,2,440,5,56.998575,-167.70929
2013,98,21740,31,-10064,2,520,6,56.998575,-167.70929
2013,98,21740,31,-10064,2,540,7,56.998575,-167.70929
2013,98,21740,31,-10064,3,130,1,56.998575,-167.70929
2013,98,21740,31,-10064,3,140,1,56.998575,-167.70929
2013,98,21740,31,-10065,2,570,6,56.99834,-167.09449
2013,98,21740,31,-10065,2,580,9,56.99834,-167.09449
2013,98,21740,31,-10065,1,550,7,56.99834,-167.09449
2013,98,21740,31,-10065,1,570,10,56.99834,-167.09449
2013,98,21740,31,-10065,1,550,6,56.99834,-167.09449
2013,98,21740,31,-10065,1,540,7,56.99834,-167.09449
2013,98,21740,31,-10065,3,130,1,56.99834,-167.09449
2013,98,21740,31,-10065,3,160,1,56.99834,-167.09449
2013,98,21740,31,-10066,1,470,5,56.997435,-166.46272
2013,98,21740,31,-10066,2,450,5,56.997435,-166.46272
2013,98,21740,31,-10066,1,440,5,56.997435,-166.46272
2013,98,21740,31,-10066,1,420,5,56.997435,-166.46272
2013,98,21740,31,-10066,2,520,5,56.997435,-166.46272
2013,98,21740,31,-10066,1,440,5,56.997435,-166.46272
2013,98,21740,31,-10067,2,450,5,57.000855,-165.8752
2013,98,21740,31,-10067,1,560,11,57.000855,-165.8752
2013,98,21740,31,-10067,2,500,6,57.000855,-165.8752
2013,98,21740,31,-10067,2,440,4,57.000855,-165.8752
2013,98,21740,31,-10067,1,450,5,57.000855,-165.8752
2013,98,21740,31,-10067,2,530,7,57.000855,-165.8752
2013,98,21740,31,-10068,3,160,1,57.34512,-165.862195
2013,98,21740,31,-10068,1,630,11,57.34512,-165.862195
2013,98,21740,31,-10068,1,590,13,57.34512,-165.862195
2013,98,21740,31,-10068,1,630,11,57.34512,-165.862195
2013,98,21740,31,-10068,1,600,7,57.34512,-165.862195
2013,98,21720,31,-10069,1,300,2,57.683925,-165.86727
2013,98,21720,31,-10069,1,270,2,57.683925,-165.86727
2013,98,21720,31,-10069,1,460,NA,57.683925,-165.86727
2013,98,21720,31,-10069,1,440,3,57.683925,-165.86727
2013,98,21720,31,-10069,1,530,4,57.683925,-165.86727
2013,98,21720,31,-10069,1,450,3,57.683925,-165.86727
2013,98,21720,31,-10069,1,330,2,57.683925,-165.86727
2013,98,21720,31,-10069,1,510,4,57.683925,-165.86727
2013,98,21720,31,-10069,1,650,5,57.683925,-165.86727
2013,98,21720,31,-10069,1,640,7,57.683925,-165.86727
2013,98,21720,31,-10069,1,570,6,57.683925,-165.86727
2013,98,21720,31,-10069,1,670,6,57.683925,-165.86727
2013,98,21720,31,-10069,2,530,4,57.683925,-165.86727
2013,98,21720,31,-10069,2,470,4,57.683925,-165.86727
2013,98,21720,31,-10069,2,610,5,57.683925,-165.86727
2013,98,21720,31,-10069,2,430,3,57.683925,-165.86727
2013,98,21720,31,-10069,2,310,2,57.683925,-165.86727
2013,98,21720,31,-10069,2,450,4,57.683925,-165.86727
2013,98,21720,31,-10069,2,570,5,57.683925,-165.86727
2013,98,21720,31,-10069,2,600,5,57.683925,-165.86727
2013,98,21720,31,-10069,2,590,5,57.683925,-165.86727
2013,98,21720,10,-9863,3,140,1,57.338275,-159.06781
2013,98,21720,10,-9863,2,580,5,57.338275,-159.06781
2013,98,21720,10,-9863,2,290,2,57.338275,-159.06781
2013,98,21720,10,-9863,2,650,6,57.338275,-159.06781
2013,98,21720,10,-9863,2,640,6,57.338275,-159.06781
2013,98,21720,10,-9863,2,330,2,57.338275,-159.06781
2013,98,21720,10,-9863,2,310,2,57.338275,-159.06781
2013,98,21720,10,-9863,2,260,2,57.338275,-159.06781
2013,98,21720,10,-9863,2,300,2,57.338275,-159.06781
2013,98,21720,10,-9863,2,190,1,57.338275,-159.06781
2013,98,21720,10,-9863,2,150,1,57.338275,-159.06781
2013,98,21720,10,-9863,1,880,7,57.338275,-159.06781
2013,98,21720,10,-9863,1,660,5,57.338275,-159.06781
2013,98,21720,10,-9863,1,600,5,57.338275,-159.06781
2013,98,21720,10,-9863,1,260,2,57.338275,-159.06781
2013,98,21720,10,-9863,1,280,2,57.338275,-159.06781
2013,98,21720,10,-9863,1,220,2,57.338275,-159.06781
2013,98,21720,10,-9863,1,630,6,57.338275,-159.06781
2013,98,21720,10,-9863,1,320,2,57.338275,-159.06781
2013,98,21720,10,-9863,1,290,2,57.338275,-159.06781
2013,98,21720,10,-9863,1,250,2,57.338275,-159.06781
2013,98,21720,10,-9864,2,680,5,57.674645,-159.018675
2013,98,21720,10,-9864,2,670,6,57.674645,-159.018675
2013,98,21720,10,-9864,2,700,7,57.674645,-159.018675
2013,98,21720,10,-9864,2,610,6,57.674645,-159.018675
2013,98,21720,10,-9864,2,790,6,57.674645,-159.018675
2013,98,21720,10,-9864,2,690,5,57.674645,-159.018675
2013,98,21720,10,-9864,2,250,2,57.674645,-159.018675
2013,98,21720,10,-9864,2,280,2,57.674645,-159.018675
2013,98,21720,10,-9864,2,660,6,57.674645,-159.018675
2013,98,21720,10,-9864,1,710,5,57.674645,-159.018675
2013,98,21720,10,-9864,1,700,7,57.674645,-159.018675
2013,98,21720,10,-9864,1,650,5,57.674645,-159.018675
2013,98,21720,10,-9864,1,850,7,57.674645,-159.018675
2013,98,21720,10,-9864,1,270,2,57.674645,-159.018675
2013,98,21720,10,-9864,1,170,1,57.674645,-159.018675
2013,98,21720,10,-9864,3,120,1,57.674645,-159.018675
2013,98,21720,10,-9864,3,130,1,57.674645,-159.018675
2013,98,21720,10,-9864,3,150,1,57.674645,-159.018675
2013,98,21720,10,-9866,1,750,7,58.331695,-159.54495
2013,98,21720,10,-9866,1,770,8,58.331695,-159.54495
2013,98,21720,10,-9866,2,720,4,58.331695,-159.54495
2013,98,21720,10,-9866,2,740,7,58.331695,-159.54495
2013,98,21720,10,-9868,2,160,1,57.994715,-160.23894
2013,98,21740,10,-9868,3,120,1,57.994715,-160.23894
2013,98,21740,10,-9868,3,130,1,57.994715,-160.23894
2013,98,21740,10,-9868,2,840,20,57.994715,-160.23894
2013,98,21740,10,-9868,2,760,14,57.994715,-160.23894
2013,98,21740,10,-9868,1,760,20,57.994715,-160.23894
2013,98,21740,10,-9868,1,770,20,57.994715,-160.23894
2013,98,21720,10,-9868,1,670,6,57.994715,-160.23894
2013,98,21720,10,-9868,1,200,1,57.994715,-160.23894
2013,98,21720,10,-9868,1,640,5,57.994715,-160.23894
2013,98,21720,10,-9868,1,590,5,57.994715,-160.23894
2013,98,21720,10,-9868,1,570,5,57.994715,-160.23894
2013,98,21720,10,-9868,1,350,2,57.994715,-160.23894
2013,98,21720,10,-9868,1,300,2,57.994715,-160.23894
2013,98,21720,10,-9868,1,240,2,57.994715,-160.23894
2013,98,21720,10,-9868,2,610,7,57.994715,-160.23894
2013,98,21720,10,-9868,2,620,5,57.994715,-160.23894
2013,98,21720,10,-9868,2,280,2,57.994715,-160.23894
2013,98,21720,10,-9868,2,270,2,57.994715,-160.23894
2013,98,21720,10,-9868,2,460,3,57.994715,-160.23894
2013,98,21720,10,-9868,2,540,5,57.994715,-160.23894
2013,98,21720,10,-9868,2,180,1,57.994715,-160.23894
2013,98,21720,10,-9868,2,170,1,57.994715,-160.23894
2013,98,21720,10,-9868,2,240,2,57.994715,-160.23894
2013,98,21720,31,-9869,2,600,5,57.66349,-160.26878
2013,98,21720,31,-9869,2,630,5,57.66349,-160.26878
2013,98,21720,31,-9869,2,320,2,57.66349,-160.26878
2013,98,21720,31,-9869,2,340,2,57.66349,-160.26878
2013,98,21720,31,-9869,2,230,1,57.66349,-160.26878
2013,98,21720,31,-9869,1,370,3,57.66349,-160.26878
2013,98,21720,31,-9869,1,330,2,57.66349,-160.26878
